,TimeStep,Vehicle_ID,_X,_Y,_Angle,_Pos,_Speed,_Lane,_Slope
2194,68.00,3,7358.10,13446.98,50.97,93.07,20.30,347355524#1_0,0.00
2195,68.00,30,7003.55,10457.56,57.24,542.53,16.15,971794427_0,0.00
2196,68.00,31,6529.87,11201.35,79.88,776.62,25.05,229938465#2_0,0.00
2197,68.00,32,11429.78,16851.04,287.09,677.59,21.30,347355525#6_0,0.00
2198,68.00,33,7115.71,9674.13,128.24,742.71,24.93,-288088613#0_0,0.00
2199,68.00,34,9119.46,16859.72,184.92,635.12,21.76,-347355524#1_0,0.00
2200,68.00,35,13452.44,450.75,339.98,484.29,16.15,-288088612#6_0,0.00
2201,68.00,36,10238.67,12456.26,13.60,381.73,12.97,535366679_0,0.00
2202,68.00,37,10566.29,11721.09,177.38,503.99,18.82,288088612#5_0,0.00
2203,68.00,38,15324.92,14905.75,179.55,407.64,15.22,803864263_0,0.00
2204,68.00,39,6876.42,13098.07,238.37,487.65,19.22,-347355524#0_0,0.00
2205,68.00,4,14442.67,15059.96,253.37,835.19,14.18,-803864266_0,0.00
2206,68.00,40,6263.09,11152.54,79.59,505.42,22.10,229938465#2_0,0.00
2207,68.00,41,10982.86,12428.09,66.00,466.86,21.18,229938465#5_0,0.00
2208,68.00,42,6867.42,14306.96,359.52,337.07,14.50,-602247756_0,0.00
2209,68.00,43,6802.21,10328.18,57.31,303.21,14.20,971794427_0,0.00
2210,68.00,44,8445.61,11635.55,257.50,414.21,22.90,-229938465#2_0,0.00
2211,68.00,45,14554.78,13879.91,259.61,405.94,23.32,-229938465#5_0,0.00
2212,68.00,46,23822.11,13368.80,284.87,352.29,20.98,347355525#0_0,0.00
2213,68.00,47,5428.23,10998.22,257.12,329.83,18.76,-229938465#1_0,0.00
2214,68.00,48,6723.00,10277.20,56.65,209.00,11.05,971794427_0,0.00
2215,68.00,49,16453.96,14574.02,6.55,4.11,5.74,:7897166702_4_0,0.00
2216,68.00,5,13336.81,752.22,338.43,807.21,13.41,-288088612#6_0,0.00
2217,68.00,6,19949.85,18757.92,226.01,1282.32,22.90,-1002123620#6_0,0.00
2218,68.00,7,10580.68,11406.77,177.37,818.63,13.56,288088612#5_0,0.00
2219,68.00,8,7414.14,9446.34,125.93,1118.21,19.81,-288088613#0_0,0.00
2220,68.00,9,23185.75,13543.05,285.22,1012.10,18.74,347355525#0_0,0.00
2221,69.00,0,10275.18,15764.65,170.35,1121.54,16.45,288088612#0_0,0.00
2222,69.00,1,6184.45,12714.69,242.73,1279.28,20.09,-347355524#0_0,0.00
2223,69.00,10,23196.63,13540.07,285.65,1000.81,18.42,347355525#0_0,0.00
2224,69.00,11,10535.41,17127.47,107.10,1183.98,22.56,-347355525#6_0,0.00
2225,69.00,12,9949.61,16951.16,130.14,323.72,16.79,803874779#2_0,0.00
2226,69.00,13,7655.19,11440.98,255.88,1228.28,23.75,-229938465#2_0,0.00
2227,69.00,14,11052.96,16968.52,287.82,1072.31,21.54,347355525#6_0,0.00
2228,69.00,15,23223.41,13532.57,285.65,973.01,18.29,347355525#0_0,0.00
2229,69.00,16,1372.03,10106.94,77.71,921.64,18.24,229938465#1_0,0.00
2230,69.00,17,7765.91,13725.79,45.23,617.94,12.48,-500298205_0,0.00
2231,69.00,18,14397.32,15659.78,299.39,935.86,19.71,347355525#3_0,0.00
2232,69.00,19,11313.07,15434.34,332.91,728.92,15.04,500298202_0,0.00
2233,69.00,2,1679.14,10566.66,63.35,1347.53,21.97,347355524#0_0,0.00
2234,69.00,20,5190.87,15297.79,75.09,969.76,22.27,290273433#0_0,0.00
2235,69.00,21,7260.85,9559.76,128.24,927.50,21.33,-288088613#0_0,0.00
2236,69.00,22,4883.84,10878.90,257.70,887.18,21.56,-229938465#1_0,0.00
2237,69.00,23,9395.39,11841.84,258.12,799.94,18.66,-229938465#3_0,0.00
2238,69.00,24,10183.14,16322.46,167.51,555.88,12.73,288088612#0_0,0.00
2239,69.00,25,7669.78,13630.42,45.23,482.53,11.55,-500298205_0,0.00
2240,69.00,26,6639.85,12952.38,238.37,765.49,19.60,-347355524#0_0,0.00
2241,69.00,27,10862.15,12374.06,65.53,334.62,21.00,229938465#5_0,0.00
2242,69.00,28,10636.39,8015.05,2.45,678.20,17.76,-288088612#5_0,0.00
2243,69.00,29,10629.54,7854.60,2.96,517.61,14.55,-288088612#5_0,0.00
2244,69.00,3,7375.45,13461.05,50.97,115.41,22.34,347355524#1_0,0.00
2245,69.00,30,7017.19,10466.33,57.24,558.75,16.22,971794427_0,0.00
2246,69.00,31,6554.20,11205.69,79.88,801.34,24.72,229938465#2_0,0.00
2247,69.00,32,11409.54,16857.27,287.09,698.76,21.18,347355525#6_0,0.00
2248,69.00,33,7135.98,9658.16,128.24,768.52,25.81,-288088613#0_0,0.00
2249,69.00,34,9117.58,16837.94,184.92,656.98,21.86,-347355524#1_0,0.00
2250,69.00,35,13447.05,465.54,339.98,500.04,15.75,-288088612#6_0,0.00
2251,69.00,36,10241.42,12468.58,11.03,394.37,12.63,535366679_0,0.00
2252,69.00,37,10567.18,11701.61,177.38,523.48,19.49,288088612#5_0,0.00
2253,69.00,38,15325.03,14891.47,179.55,421.92,14.28,803864263_0,0.00
2254,69.00,39,6860.17,13088.06,238.37,506.74,19.09,-347355524#0_0,0.00
2255,69.00,4,14429.28,15055.69,250.45,849.25,14.06,-803864266_0,0.00
2256,69.00,40,6284.51,11156.47,79.59,527.20,21.77,229938465#2_0,0.00
2257,69.00,41,11001.80,12436.52,66.00,487.60,20.74,229938465#5_0,0.00
2258,69.00,42,6867.30,14321.89,359.52,352.00,14.93,-602247756_0,0.00
2259,69.00,43,6814.28,10335.91,57.31,317.54,14.33,971794427_0,0.00
2260,69.00,44,8423.07,11630.56,257.50,437.30,23.08,-229938465#2_0,0.00
2261,69.00,45,14531.34,13875.61,259.61,429.77,23.83,-229938465#5_0,0.00
2262,69.00,46,23801.10,13374.38,284.87,374.03,21.74,347355525#0_0,0.00
2263,69.00,47,5409.15,10993.85,257.12,349.40,19.57,-229938465#1_0,0.00
2264,69.00,48,6733.09,10283.82,56.82,221.07,12.07,971794427_0,0.00
2265,69.00,49,16450.75,14578.74,322.56,10.08,5.97,:7897166702_4_0,0.00
2266,69.00,5,13331.95,764.51,338.43,820.43,13.22,-288088612#6_0,0.00
2267,69.00,6,19933.99,18742.61,226.01,1304.36,22.04,-1002123620#6_0,0.00
2268,69.00,7,10581.33,11392.74,177.37,832.68,14.05,288088612#5_0,0.00
2269,69.00,8,7430.74,9434.31,125.93,1138.71,20.50,-288088613#0_0,0.00
2270,69.00,9,23168.16,13547.83,285.22,1030.32,18.22,347355525#0_0,0.00
2271,70.00,0,10278.04,15747.81,170.35,1138.61,17.08,288088612#0_0,0.00
2272,70.00,1,6165.82,12705.53,245.06,1300.04,20.76,-347355524#0_0,0.00
2273,70.00,10,23179.06,13544.87,285.22,1019.03,18.22,347355525#0_0,0.00
2274,70.00,11,10556.73,17120.91,107.10,1206.28,22.30,-347355525#6_0,0.00
2275,70.00,12,9962.89,16940.14,128.62,340.98,17.27,803874779#2_0,0.00
2276,70.00,13,7631.28,11434.96,255.88,1252.95,24.66,-229938465#2_0,0.00
2277,70.00,14,11033.07,16974.91,287.82,1093.20,20.89,347355525#6_0,0.00
2278,70.00,15,23205.92,13537.47,285.65,991.16,18.16,347355525#0_0,0.00
2279,70.00,16,1390.56,10110.97,77.71,940.60,18.96,229938465#1_0,0.00
2280,70.00,17,7774.74,13734.55,45.23,630.37,12.43,-500298205_0,0.00
2281,70.00,18,14380.01,15669.52,299.39,955.73,19.86,347355525#3_0,0.00
2282,70.00,19,11306.16,15447.84,332.91,744.08,15.16,500298202_0,0.00
2283,70.00,2,1698.67,10576.46,63.35,1369.38,21.85,347355524#0_0,0.00
2284,70.00,20,5212.54,15303.56,75.09,992.18,22.42,290273433#0_0,0.00
2285,70.00,21,7277.82,9546.39,128.24,949.10,21.60,-288088613#0_0,0.00
2286,70.00,22,4863.36,10874.44,257.70,908.15,20.97,-229938465#1_0,0.00
2287,70.00,23,9376.55,11837.87,258.12,819.20,19.26,-229938465#3_0,0.00
2288,70.00,24,10186.11,16309.05,167.51,569.62,13.74,288088612#0_0,0.00
2289,70.00,25,7678.16,13638.73,45.23,494.33,11.80,-500298205_0,0.00
2290,70.00,26,6622.62,12941.77,238.37,785.72,20.23,-347355524#0_0,0.00
2291,70.00,27,10880.77,12382.53,65.53,355.07,20.45,229938465#5_0,0.00
2292,70.00,28,10637.15,8032.77,2.45,695.94,17.74,-288088612#5_0,0.00
2293,70.00,29,10630.17,7869.34,2.45,532.36,14.75,-288088612#5_0,0.00
2294,70.00,3,7393.57,13475.89,50.43,138.83,23.42,347355524#1_0,0.00
2295,70.00,30,7030.93,10475.18,57.24,575.09,16.34,971794427_0,0.00
2296,70.00,31,6578.19,11209.97,79.88,825.71,24.37,229938465#2_0,0.00
2297,70.00,32,11388.27,16863.80,287.09,721.02,22.25,347355525#6_0,0.00
2298,70.00,33,7155.57,9642.73,128.24,793.45,24.93,-288088613#0_0,0.00
2299,70.00,34,9115.73,16816.40,184.92,678.60,21.63,-347355524#1_0,0.00
2300,70.00,35,13441.43,480.97,339.98,516.46,16.42,-288088612#6_0,0.00
2301,70.00,36,10243.29,12481.27,8.38,407.19,12.82,535366679_0,0.00
2302,70.00,37,10568.05,11682.56,177.38,542.55,19.07,288088612#5_0,0.00
2303,70.00,38,15325.14,14876.56,179.55,436.83,14.92,803864263_0,0.00
2304,70.00,39,6843.82,13077.99,238.37,525.95,19.21,-347355524#0_0,0.00
2305,70.00,4,14416.41,15050.96,249.81,862.96,13.71,-803864266_0,0.00
2306,70.00,40,6306.30,11160.48,79.59,549.35,22.16,229938465#2_0,0.00
2307,70.00,41,11020.47,12444.83,66.00,508.03,20.43,229938465#5_0,0.00
2308,70.00,42,6867.94,14336.94,3.23,367.08,15.07,-602247756_0,0.00
2309,70.00,43,6826.01,10343.45,57.31,331.49,13.95,971794427_0,0.00
2310,70.00,44,8400.69,11625.59,257.50,460.23,22.93,-229938465#2_0,0.00
2311,70.00,45,14508.63,13871.45,259.61,452.87,23.10,-229938465#5_0,0.00
2312,70.00,46,23779.88,13380.01,284.87,395.99,21.96,347355525#0_0,0.00
2313,70.00,47,5389.71,10989.41,257.12,369.35,19.94,-229938465#1_0,0.00
2314,70.00,48,6742.64,10289.95,57.31,232.42,11.35,971794427_0,0.00
2315,70.00,49,16445.14,14580.05,280.31,1.03,5.82,-846453771#1_0,0.00
2316,70.00,5,13327.00,777.02,338.43,833.88,13.45,-288088612#6_0,0.00
2317,70.00,6,19918.05,18727.23,226.01,1326.51,22.16,-1002123620#6_0,0.00
2318,70.00,7,10581.95,11379.19,177.37,846.24,13.57,288088612#5_0,0.00
2319,70.00,8,7447.35,9422.28,125.93,1159.22,20.51,-288088613#0_0,0.00
2320,70.00,9,23149.87,13552.81,285.22,1049.28,18.96,347355525#0_0,0.00
2321,71.00,0,10280.89,15731.03,170.35,1155.64,17.02,288088612#0_0,0.00
2322,71.00,1,6146.94,12696.74,245.06,1320.87,20.83,-347355524#0_0,0.00
2323,71.00,10,23160.43,13549.94,285.22,1038.34,19.31,347355525#0_0,0.00
2324,71.00,11,10578.17,17114.31,107.10,1228.72,22.43,-347355525#6_0,0.00
2325,71.00,12,9976.23,16929.95,127.37,357.77,16.78,803874779#2_0,0.00
2326,71.00,13,7607.32,11428.93,255.88,1277.65,24.70,-229938465#2_0,0.00
2327,71.00,14,11012.21,16981.62,287.82,1115.12,21.92,347355525#6_0,0.00
2328,71.00,15,23188.31,13542.35,285.22,1009.44,18.28,347355525#0_0,0.00
2329,71.00,16,1409.32,10115.06,77.71,959.80,19.20,229938465#1_0,0.00
2330,71.00,17,7783.81,13743.55,45.23,643.15,12.78,-500298205_0,0.00
2331,71.00,18,14362.14,15679.59,299.39,976.23,20.51,347355525#3_0,0.00
2332,71.00,19,11299.00,15461.85,332.91,759.82,15.73,500298202_0,0.00
2333,71.00,2,1717.95,10586.13,63.35,1390.94,21.57,347355524#0_0,0.00
2334,71.00,20,5234.01,15309.28,75.09,1014.40,22.22,290273433#0_0,0.00
2335,71.00,21,7294.66,9533.12,128.24,970.54,21.44,-288088613#0_0,0.00
2336,71.00,22,4843.07,10870.02,257.70,928.91,20.76,-229938465#1_0,0.00
2337,71.00,23,9357.35,11833.83,258.12,838.82,19.62,-229938465#3_0,0.00
2338,71.00,24,10189.00,16296.00,167.51,582.98,13.36,288088612#0_0,0.00
2339,71.00,25,7686.66,13647.17,45.23,506.30,11.97,-500298205_0,0.00
2340,71.00,26,6605.09,12931.55,242.73,806.02,20.30,-347355524#0_0,0.00
2341,71.00,27,10899.24,12390.86,66.00,375.33,20.26,229938465#5_0,0.00
2342,71.00,28,10637.94,8051.13,2.45,714.32,18.38,-288088612#5_0,0.00
2343,71.00,29,10630.81,7884.22,2.45,547.25,14.89,-288088612#5_0,0.00
2344,71.00,3,7411.68,13490.85,50.43,162.32,23.49,347355524#1_0,0.00
2345,71.00,30,7044.26,10483.76,57.24,590.95,15.86,971794427_0,0.00
2346,71.00,31,6602.64,11214.33,79.88,850.54,24.84,229938465#2_0,0.00
2347,71.00,32,11367.08,16870.32,287.09,743.19,22.17,347355525#6_0,0.00
2348,71.00,33,7175.04,9627.38,128.24,818.25,24.79,-288088613#0_0,0.00
2349,71.00,34,9113.86,16794.63,184.92,700.45,21.85,-347355524#1_0,0.00
2350,71.00,35,13435.83,496.33,339.98,532.81,16.35,-288088612#6_0,0.00
2351,71.00,36,10245.20,12494.22,8.38,420.28,13.09,535366679_0,0.00
2352,71.00,37,10568.92,11663.51,177.38,561.62,19.07,288088612#5_0,0.00
2353,71.00,38,15325.25,14862.45,179.55,450.94,14.10,803864263_0,0.00
2354,71.00,39,6826.88,13067.56,238.37,545.83,19.88,-347355524#0_0,0.00
2355,71.00,4,14403.71,15046.29,249.81,876.50,13.54,-803864266_0,0.00
2356,71.00,40,6328.15,11164.49,79.59,571.56,22.21,229938465#2_0,0.00
2357,71.00,41,11038.73,12452.96,66.00,528.02,19.99,229938465#5_0,0.00
2358,71.00,42,6868.72,14350.82,3.23,380.98,13.91,-602247756_0,0.00
2359,71.00,43,6837.36,10350.73,57.31,344.97,13.49,971794427_0,0.00
2360,71.00,44,8378.15,11620.60,257.50,483.31,23.08,-229938465#2_0,0.00
2361,71.00,45,14485.84,13864.18,252.04,476.79,23.92,-229938465#5_0,0.00
2362,71.00,46,23759.23,13385.50,284.87,417.36,21.37,347355525#0_0,0.00
2363,71.00,47,5370.67,10985.05,257.12,388.88,19.53,-229938465#1_0,0.00
2364,71.00,48,6752.57,10296.32,57.31,244.23,11.81,971794427_0,0.00
2365,71.00,49,16437.42,14580.55,273.72,8.77,7.74,-846453771#1_0,0.00
2366,71.00,5,13322.23,789.10,338.43,846.87,12.99,-288088612#6_0,0.00
2367,71.00,6,19901.98,18711.71,226.01,1348.86,22.34,-1002123620#6_0,0.00
2368,71.00,7,10582.61,11365.51,177.16,859.94,13.70,288088612#5_0,0.00
2369,71.00,8,7464.19,9410.07,125.93,1180.02,20.80,-288088613#0_0,0.00
2370,71.00,9,23132.08,13557.65,285.22,1067.72,18.44,347355525#0_0,0.00
2371,72.00,0,10283.85,15713.63,170.35,1173.29,17.65,288088612#0_0,0.00
2372,72.00,1,6128.52,12688.18,245.06,1341.18,20.31,-347355524#0_0,0.00
2373,72.00,10,23142.90,13554.70,285.22,1056.50,18.17,347355525#0_0,0.00
2374,72.00,11,10599.69,17107.70,107.10,1251.23,22.51,-347355525#6_0,0.00
2375,72.00,12,9989.33,16919.94,127.37,374.26,16.49,803874779#2_0,0.00
2376,72.00,13,7583.28,11422.89,255.88,1302.44,24.79,-229938465#2_0,0.00
2377,72.00,14,10991.59,16988.25,287.82,1136.77,21.66,347355525#6_0,0.00
2378,72.00,15,23169.49,13547.47,285.22,1028.94,19.50,347355525#0_0,0.00
2379,72.00,16,1427.19,10118.96,77.71,978.09,18.29,229938465#1_0,0.00
2380,72.00,17,7792.63,13752.30,45.23,655.57,12.42,-500298205_0,0.00
2381,72.00,18,14344.53,15689.51,299.39,996.45,20.21,347355525#3_0,0.00
2382,72.00,19,11291.71,15476.10,332.91,775.82,16.01,500298202_0,0.00
2383,72.00,2,1736.89,10595.64,63.35,1412.14,21.19,347355524#0_0,0.00
2384,72.00,20,5254.68,15314.78,75.09,1035.80,21.40,290273433#0_0,0.00
2385,72.00,21,7311.99,9520.36,125.93,992.07,21.53,-288088613#0_0,0.00
2386,72.00,22,4822.66,10865.57,257.70,949.80,20.90,-229938465#1_0,0.00
2387,72.00,23,9338.80,11829.92,258.04,857.78,18.96,-229938465#3_0,0.00
2388,72.00,24,10191.86,16283.08,167.51,596.22,13.24,288088612#0_0,0.00
2389,72.00,25,7694.54,13654.98,45.23,517.40,11.10,-500298205_0,0.00
2390,72.00,26,6587.65,12922.56,242.73,825.65,19.62,-347355524#0_0,0.00
2391,72.00,27,10917.54,12399.00,66.00,395.36,20.03,229938465#5_0,0.00
2392,72.00,28,10638.97,8069.47,3.25,732.68,18.36,-288088612#5_0,0.00
2393,72.00,29,10631.45,7899.31,2.45,562.36,15.11,-288088612#5_0,0.00
2394,72.00,3,7429.65,13505.70,50.43,185.63,23.31,347355524#1_0,0.00
2395,72.00,30,7057.23,10492.10,57.24,606.37,15.42,971794427_0,0.00
2396,72.00,31,6627.20,11218.71,79.88,875.49,24.95,229938465#2_0,0.00
2397,72.00,32,11346.16,16876.75,287.09,765.07,21.88,347355525#6_0,0.00
2398,72.00,33,7194.51,9612.04,128.24,843.03,24.78,-288088613#0_0,0.00
2399,72.00,34,9112.06,16773.74,184.92,721.42,20.97,-347355524#1_0,0.00
2400,72.00,35,13430.37,511.30,339.98,548.74,15.94,-288088612#6_0,0.00
2401,72.00,36,10247.52,12507.30,10.60,433.56,13.29,535366679_0,0.00
2402,72.00,37,10569.81,11643.99,177.38,581.16,19.54,288088612#5_0,0.00
2403,72.00,38,15326.40,14848.17,174.24,465.27,14.34,803864263_0,0.00
2404,72.00,39,6810.31,13057.36,238.37,565.29,19.46,-347355524#0_0,0.00
2405,72.00,4,14390.89,15041.03,246.96,890.36,13.86,-803864266_0,0.00
2406,72.00,40,6349.80,11168.47,79.59,593.58,22.02,229938465#2_0,0.00
2407,72.00,41,11057.99,12461.53,66.00,549.09,21.07,229938465#5_0,0.00
2408,72.00,42,6869.57,14365.81,3.23,395.99,15.01,-602247756_0,0.00
2409,72.00,43,6848.64,10357.96,57.31,358.36,13.39,971794427_0,0.00
2410,72.00,44,8355.97,11615.68,257.50,506.03,22.72,-229938465#2_0,0.00
2411,72.00,45,14463.91,13857.07,252.04,499.85,23.06,-229938465#5_0,0.00
2412,72.00,46,23737.85,13391.17,284.87,439.47,22.12,347355525#0_0,0.00
2413,72.00,47,5351.32,10980.80,257.70,408.69,19.81,-229938465#1_0,0.00
2414,72.00,48,6762.74,10302.85,57.31,256.30,12.08,971794427_0,0.00
2415,72.00,49,16427.97,14581.08,273.12,18.23,9.46,-846453771#1_0,0.00
2416,72.00,5,13317.25,801.70,338.43,860.41,13.54,-288088612#6_0,0.00
2417,72.00,6,19885.42,18695.72,226.01,1371.87,23.02,-1002123620#6_0,0.00
2418,72.00,7,10583.32,11351.16,177.16,874.30,14.36,288088612#5_0,0.00
2419,72.00,8,7480.66,9398.14,125.93,1200.36,20.34,-288088613#0_0,0.00
2420,72.00,9,23114.35,13562.47,285.22,1086.09,18.38,347355525#0_0,0.00
2421,73.00,0,10286.62,15697.35,170.35,1189.80,16.51,288088612#0_0,0.00
2422,73.00,1,6110.37,12679.74,245.06,1361.20,20.02,-347355524#0_0,0.00
2423,73.00,10,23124.73,13559.65,285.22,1075.34,18.84,347355525#0_0,0.00
2424,73.00,11,10621.16,17101.09,107.10,1273.69,22.46,-347355525#6_0,0.00
2425,73.00,12,10002.35,16910.00,127.37,390.64,16.38,803874779#2_0,0.00
2426,73.00,13,7559.43,11416.89,255.88,1327.02,24.59,-229938465#2_0,0.00
2427,73.00,14,10971.75,16994.63,287.82,1157.61,20.84,347355525#6_0,0.00
2428,73.00,15,23152.57,13552.08,285.22,1046.48,17.54,347355525#0_0,0.00
2429,73.00,16,1445.82,10123.01,77.71,997.15,19.06,229938465#1_0,0.00
2430,73.00,17,7801.80,13761.39,45.23,668.48,12.91,-500298205_0,0.00
2431,73.00,18,14327.47,15699.12,299.39,1016.03,19.58,347355525#3_0,0.00
2432,73.00,19,11284.56,15490.08,332.91,791.52,15.70,500298202_0,0.00
2433,73.00,2,1756.06,10605.26,63.35,1433.59,21.45,347355524#0_0,0.00
2434,73.00,20,5275.59,15320.36,75.04,1057.44,21.64,290273433#0_0,0.00
2435,73.00,21,7329.55,9507.64,125.93,1013.75,21.68,-288088613#0_0,0.00
2436,73.00,22,4801.51,10860.96,257.70,971.45,21.65,-229938465#1_0,0.00
2437,73.00,23,9319.52,11825.80,257.91,877.50,19.72,-229938465#3_0,0.00
2438,73.00,24,10194.70,16270.29,167.51,609.31,13.10,288088612#0_0,0.00
2439,73.00,25,7702.78,13663.16,45.23,529.01,11.61,-500298205_0,0.00
2440,73.00,26,6570.53,12913.73,242.73,844.91,19.26,-347355524#0_0,0.00
2441,73.00,27,10935.98,12407.22,66.00,415.55,20.19,229938465#5_0,0.00
2442,73.00,28,10639.97,8087.02,3.25,750.26,17.58,-288088612#5_0,0.00
2443,73.00,29,10632.07,7913.74,2.45,576.80,14.44,-288088612#5_0,0.00
2444,73.00,3,7447.70,13520.63,50.43,209.06,23.43,347355524#1_0,0.00
2445,73.00,30,7070.75,10500.80,57.24,622.44,16.07,971794427_0,0.00
2446,73.00,31,6652.30,11223.19,79.88,900.98,25.49,229938465#2_0,0.00
2447,73.00,32,11325.97,16882.96,287.09,786.20,21.13,347355525#6_0,0.00
2448,73.00,33,7214.42,9596.35,128.24,868.39,25.36,-288088613#0_0,0.00
2449,73.00,34,9110.26,16752.85,184.92,742.39,20.97,-347355524#1_0,0.00
2450,73.00,35,13424.74,526.75,339.98,565.19,16.44,-288088612#6_0,0.00
2451,73.00,36,10250.00,12520.50,10.60,447.00,13.43,535366679_0,0.00
2452,73.00,37,10570.68,11625.04,177.38,600.13,18.97,288088612#5_0,0.00
2453,73.00,38,15327.82,14834.04,174.24,479.48,14.21,803864263_0,0.00
2454,73.00,39,6793.39,13046.94,238.37,585.17,19.87,-347355524#0_0,0.00
2455,73.00,4,14377.99,15035.55,246.96,904.37,14.02,-803864266_0,0.00
2456,73.00,40,6371.55,11172.46,79.59,615.69,22.11,229938465#2_0,0.00
2457,73.00,41,11076.52,12469.79,66.00,569.38,20.28,229938465#5_0,0.00
2458,73.00,42,6870.40,14380.54,3.23,410.75,14.76,-602247756_0,0.00
2459,73.00,43,6859.74,10365.09,57.31,371.56,13.20,971794427_0,0.00
2460,73.00,44,8334.38,11610.90,257.50,528.15,22.12,-229938465#2_0,0.00
2461,73.00,45,14441.80,13849.91,252.04,523.09,23.25,-229938465#5_0,0.00
2462,73.00,46,23716.79,13396.77,284.87,461.27,21.80,347355525#0_0,0.00
2463,73.00,47,5331.94,10976.58,257.70,428.53,19.84,-229938465#1_0,0.00
2464,73.00,48,6772.70,10309.24,57.31,268.14,11.84,971794427_0,0.00
2465,73.00,49,16416.77,14581.69,273.12,29.45,11.21,-846453771#1_0,0.00
2466,73.00,5,13312.42,813.91,338.43,873.55,13.14,-288088612#6_0,0.00
2467,73.00,6,19868.89,18679.76,226.01,1394.86,22.98,-1002123620#6_0,0.00
2468,73.00,7,10584.05,11336.44,177.16,889.04,14.74,288088612#5_0,0.00
2469,73.00,8,7497.10,9386.23,125.93,1220.66,20.30,-288088613#0_0,0.00
2470,73.00,9,23096.14,13567.43,285.22,1104.97,18.87,347355525#0_0,0.00
2471,74.00,0,10289.52,15680.31,170.35,1207.09,17.29,288088612#0_0,0.00
2472,74.00,1,6092.54,12671.45,245.06,1380.86,19.66,-347355524#0_0,0.00
2473,74.00,10,23106.52,13564.60,285.22,1094.21,18.87,347355525#0_0,0.00
2474,74.00,11,10642.43,17094.55,107.10,1295.95,22.26,-347355525#6_0,0.00
2475,74.00,12,10015.59,16899.88,127.37,407.30,16.66,803874779#2_0,0.00
2476,74.00,13,7535.62,11410.90,255.88,1351.58,24.55,-229938465#2_0,0.00
2477,74.00,14,10951.10,17001.27,287.82,1179.30,21.69,347355525#6_0,0.00
2478,74.00,15,23134.68,13556.94,285.22,1065.02,18.54,347355525#0_0,0.00
2479,74.00,16,1463.71,10126.91,77.71,1015.46,18.31,229938465#1_0,0.00
2480,74.00,17,7811.05,13770.57,45.23,681.53,13.04,-500298205_0,0.00
2481,74.00,18,14310.17,15708.86,299.39,1035.89,19.85,347355525#3_0,0.00
2482,74.00,19,11277.57,15503.73,332.91,806.86,15.33,500298202_0,0.00
2483,74.00,2,1775.72,10614.63,65.10,1455.37,21.78,347355524#0_0,0.00
2484,74.00,20,5296.99,15326.15,74.85,1079.61,22.17,290273433#0_0,0.00
2485,74.00,21,7346.81,9495.13,125.93,1035.07,21.32,-288088613#0_0,0.00
2486,74.00,22,4781.47,10856.59,257.70,991.96,20.51,-229938465#1_0,0.00
2487,74.00,23,9300.42,11821.70,257.91,897.04,19.54,-229938465#3_0,0.00
2488,74.00,24,10197.64,16257.00,167.51,622.93,13.61,288088612#0_0,0.00
2489,74.00,25,7710.55,13670.86,45.23,539.95,10.94,-500298205_0,0.00
2490,74.00,26,6552.88,12904.63,242.73,864.77,19.86,-347355524#0_0,0.00
2491,74.00,27,10954.93,12415.65,66.00,436.29,20.73,229938465#5_0,0.00
2492,74.00,28,10640.98,8104.73,3.25,768.00,17.75,-288088612#5_0,0.00
2493,74.00,29,10632.70,7928.50,2.45,591.57,14.78,-288088612#5_0,0.00
2494,74.00,3,7465.62,13535.43,50.43,232.30,23.24,347355524#1_0,0.00
2495,74.00,30,7083.81,10509.20,57.24,637.98,15.53,971794427_0,0.00
2496,74.00,31,6676.79,11227.56,79.88,925.86,24.88,229938465#2_0,0.00
2497,74.00,32,11305.20,16889.34,287.09,807.93,21.73,347355525#6_0,0.00
2498,74.00,33,7234.65,9580.41,128.24,894.14,25.76,-288088613#0_0,0.00
2499,74.00,34,9108.39,16731.14,184.92,764.18,21.79,-347355524#1_0,0.00
2500,74.00,35,13418.99,542.54,339.98,582.00,16.81,-288088612#6_0,0.00
2501,74.00,36,10253.21,12532.95,18.58,459.89,12.89,535366679_0,0.00
2502,74.00,37,10571.55,11606.03,177.38,619.16,19.03,288088612#5_0,0.00
2503,74.00,38,15329.34,14819.22,174.07,494.37,14.89,803864263_0,0.00
2504,74.00,39,6776.86,13036.75,238.37,604.59,19.42,-347355524#0_0,0.00
2505,74.00,4,14365.25,15029.56,242.61,918.46,14.09,-803864266_0,0.00
2506,74.00,40,6393.23,11176.44,79.59,637.73,22.04,229938465#2_0,0.00
2507,74.00,41,11094.88,12477.96,66.00,589.47,20.10,229938465#5_0,0.00
2508,74.00,42,6870.84,14395.62,0.36,425.84,15.09,-602247756_0,0.00
2509,74.00,43,6871.66,10372.73,57.31,385.72,14.16,971794427_0,0.00
2510,74.00,44,8312.94,11606.15,257.50,550.10,21.96,-229938465#2_0,0.00
2511,74.00,45,14419.13,13842.56,252.04,546.93,23.84,-229938465#5_0,0.00
2512,74.00,46,23695.70,13402.37,284.87,483.08,21.81,347355525#0_0,0.00
2513,74.00,47,5313.16,10972.48,257.70,447.75,19.22,-229938465#1_0,0.00
2514,74.00,48,6782.20,10315.33,57.31,279.43,11.29,971794427_0,0.00
2515,74.00,49,16405.14,14582.32,273.12,41.10,11.65,-846453771#1_0,0.00
